date,ip_growth
2023-12-31,0.0025221172176226
2024-01-31,0.2976767696902798
2024-02-29,-0.2195241986280069
2024-03-31,-0.208479603074541
2024-04-30,-0.2646779817178248
2024-05-31,0.6323162604333324
2024-06-30,0.41801527296658
2024-07-31,-0.0607837184367898
2024-08-31,0.4229106219343139
2024-09-30,0.5922345859617855
2024-10-31,1.4225817110753942
2024-11-30,1.261427486199034
2024-12-31,1.4969480069502
2025-01-31,1.7305366300126024
2025-02-28,1.576913342602063
2025-03-31,1.6484043422275887
2025-04-30,2.104442657122216
2025-05-31,2.565605214678254
2025-06-30,2.379937526930415
2025-07-31,3.0822552812625874
2025-08-31,4.042855806005223
2025-09-30,4.141556615042658
2025-10-31,4.489507536984803
2025-11-30,4.276600127985891
2025-12-31,4.366658271601376
2026-01-31,
2026-02-28,
2026-03-31,
