date,payout_ratio
2008-09-22,0.23043154
2008-09-23,0.23044921
2008-09-24,0.23040077
2008-09-25,0.23040459
2008-09-26,0.23039044
2008-09-27,0.23039044
2008-09-28,0.23039044
2008-09-29,0.23050319
2008-09-30,0.23050913
2008-10-01,0.23031421
2008-10-02,0.23036261
2008-10-03,0.23037127
2008-10-04,0.23037127
2008-10-05,0.23037127
2008-10-06,0.23037145
2008-10-07,0.23068915
2008-10-08,0.23087804
2008-10-09,0.23080426
2008-10-10,0.23149519
2008-10-11,0.23149519
2008-10-12,0.23149519
2008-10-13,0.23163493
2008-10-14,0.23167217
2008-10-15,0.23159157
2008-10-16,0.23165956
2008-10-17,0.23163411
2008-10-18,0.23158395
2008-10-19,0.23158395
2008-10-20,0.23127814
2008-10-21,0.23209032
2008-10-22,0.23487325
2008-10-23,0.22960317
2008-10-24,0.22963743
2008-10-25,0.22941218
2008-10-26,0.22941218
2008-10-27,0.22958577
2008-10-28,0.22971982
2008-10-29,0.23208731
2008-10-30,0.23020177
2008-10-31,0.22850008
2008-11-01,0.22850057
2008-11-02,0.22849983
2008-11-03,0.22551584
2008-11-04,0.22462122
2008-11-05,0.22424059
2008-11-06,0.22325781
2008-11-07,0.22161646
2008-11-08,0.2216478
2008-11-09,0.2216478
2008-11-10,0.22156864
2008-11-11,0.22147867
2008-11-12,0.21663533
2008-11-13,0.21846358
2008-11-14,0.2182959
2008-11-15,0.21829696
2008-11-16,0.21829696
2008-11-17,0.21881604
2008-11-18,0.21929274
2008-11-19,0.21930481
2008-11-20,0.21922733
2008-11-21,0.21919338
2008-11-22,0.21919338
2008-11-23,0.21919338
2008-11-24,0.2187775
2008-11-25,0.21878067
2008-11-26,0.2190139
2008-11-27,0.2190139
2008-11-28,0.21912088
2008-11-29,0.21912088
2008-11-30,0.21912095
2008-12-01,0.21912804
2008-12-02,0.21912366
2008-12-03,0.2190819
2008-12-04,0.2190376
2008-12-05,0.21901079
2008-12-06,0.21901079
2008-12-07,0.21901079
2008-12-08,0.21913308
2008-12-09,0.21914026
2008-12-10,0.21913002
2008-12-11,0.2187673
2008-12-12,0.21876658
2008-12-13,0.21876658
2008-12-14,0.21876658
2008-12-15,0.21876162
2008-12-16,0.21871604
2008-12-17,0.21866852
2008-12-18,0.22133443
2008-12-19,0.22133952
2008-12-20,0.22133952
2008-12-21,0.22133952
2008-12-22,0.22140868
2008-12-23,0.22140776
2008-12-24,0.22140796
2008-12-25,0.22140796
2008-12-26,0.22140796
2008-12-27,0.22140796
2008-12-28,0.22140796
2008-12-29,0.22136994
2008-12-30,0.22136994
2008-12-31,0.22136994
2009-01-01,0.22136994
2009-01-02,0.22137006
2009-01-03,0.22137006
2009-01-04,0.22137006
2009-01-05,0.22153948
2009-01-06,0.2215614
2009-01-07,0.22189525
2009-01-08,0.22197093
2009-01-09,0.2219705
2009-01-10,0.2219705
2009-01-11,0.2219705
2009-01-12,0.22197083
2009-01-13,0.22243457
2009-01-14,0.22239733
2009-01-15,0.22223952
2009-01-16,0.22294709
2009-01-17,0.22294709
2009-01-18,0.22294709
2009-01-19,0.22294742
2009-01-20,0.2223021
2009-01-21,0.22170512
2009-01-22,0.22400661
2009-01-23,0.22488883
2009-01-24,0.22489707
2009-01-25,0.22489707
2009-01-26,0.22608855
2009-01-27,0.22769123
2009-01-28,0.22584118
2009-01-29,0.22843535
2009-01-30,0.23678133
2009-01-31,0.23678133
2009-02-01,0.23678133
2009-02-02,0.23804815
2009-02-03,0.2389796
2009-02-04,0.24228977
2009-02-05,0.243552
2009-02-06,0.24125797
2009-02-07,0.24125797
2009-02-08,0.24125797
2009-02-09,0.24125266
2009-02-10,0.24156949
2009-02-11,0.242288
2009-02-12,0.24631065
2009-02-13,0.24689472
2009-02-14,0.24689497
2009-02-15,0.24689497
2009-02-16,0.2469334
2009-02-17,0.2464948
2009-02-18,0.2472465
2009-02-19,0.24816312
2009-02-20,0.24854895
2009-02-21,0.2485729
2009-02-22,0.2485729
2009-02-23,0.24925472
2009-02-24,0.24968779
2009-02-25,0.2512842
2009-02-26,0.2517911
2009-02-27,0.25269786
2009-02-28,0.2526905
2009-03-01,0.2526905
2009-03-02,0.2540078
2009-03-03,0.25395867
2009-03-04,0.25418523
2009-03-05,0.2540996
2009-03-06,0.2547447
2009-03-07,0.2547447
2009-03-08,0.2547455
2009-03-09,0.25475362
2009-03-10,0.2549408
2009-03-11,0.25499564
2009-03-12,0.2549846
2009-03-13,0.2549938
2009-03-14,0.2549938
2009-03-15,0.2549938
2009-03-16,0.25497153
2009-03-17,0.25500852
2009-03-18,0.2552659
2009-03-19,0.25557822
2009-03-20,0.255565
2009-03-21,0.255565
2009-03-22,0.255565
2009-03-23,0.25537255
2009-03-24,0.2554145
2009-03-25,0.2554176
2009-03-26,0.25350645
2009-03-27,0.25349417
2009-03-28,0.25349417
2009-03-29,0.25349417
2009-03-30,0.25352892
2009-03-31,0.25366306
2009-04-01,0.25366297
2009-04-02,0.25316536
2009-04-03,0.25319174
2009-04-04,0.25319174
2009-04-05,0.25319174
2009-04-06,0.25319624
2009-04-07,0.2539105
2009-04-08,0.25391927
2009-04-09,0.2539068
2009-04-10,0.2539068
2009-04-11,0.2539068
2009-04-12,0.2539068
2009-04-13,0.25407776
2009-04-14,0.25340527
2009-04-15,0.2530742
2009-04-16,0.2521118
2009-04-17,0.252111
2009-04-18,0.252111
2009-04-19,0.25210118
2009-04-20,0.25486448
2009-04-21,0.25764298
2009-04-22,0.254981
2009-04-23,0.26233077
2009-04-24,0.26339173
2009-04-25,0.26339173
2009-04-26,0.26344088
2009-04-27,0.26400056
2009-04-28,0.2649148
2009-04-29,0.27120706
2009-04-30,0.2782089
2009-05-01,0.28157857
2009-05-02,0.28157857
2009-05-03,0.28157857
2009-05-04,0.28165355
2009-05-05,0.2828041
2009-05-06,0.27899763
2009-05-07,0.29070723
2009-05-08,0.29090592
2009-05-09,0.29090634
2009-05-10,0.29090634
2009-05-11,0.29114133
2009-05-12,0.29135478
2009-05-13,0.29119483
2009-05-14,0.29331225
2009-05-15,0.2933743
2009-05-16,0.2933743
2009-05-17,0.2933743
2009-05-18,0.2929931
2009-05-19,0.29326832
2009-05-20,0.2927825
2009-05-21,0.2932632
2009-05-22,0.29326487
2009-05-23,0.29326487
2009-05-24,0.29326487
2009-05-25,0.29326487
2009-05-26,0.29327542
2009-05-27,0.2938086
2009-05-28,0.29350218
2009-05-29,0.2991468
2009-05-30,0.2991468
2009-05-31,0.2991468
2009-06-01,0.2991456
2009-06-02,0.29920113
2009-06-03,0.29913893
2009-06-04,0.29917288
2009-06-05,0.29922345
2009-06-06,0.29922345
2009-06-07,0.29922345
2009-06-08,0.29926082
2009-06-09,0.29955703
2009-06-10,0.29963887
2009-06-11,0.2996548
2009-06-12,0.2996562
2009-06-13,0.2996562
2009-06-14,0.2996562
2009-06-15,0.2996744
2009-06-16,0.30028075
2009-06-17,0.30026513
2009-06-18,0.29877925
2009-06-19,0.29879126
2009-06-20,0.29879126
2009-06-21,0.29879126
2009-06-22,0.29894602
2009-06-23,0.2991498
2009-06-24,0.29973269
2009-06-25,0.2996617
2009-06-26,0.29966137
2009-06-27,0.29966137
2009-06-28,0.29966137
2009-06-29,0.2986878
2009-06-30,0.29868862
2009-07-01,0.2986863
2009-07-02,0.29867852
2009-07-03,0.29867852
2009-07-04,0.29867852
2009-07-05,0.29867852
2009-07-06,0.29835618
2009-07-07,0.29836002
2009-07-08,0.29815298
2009-07-09,0.2981612
2009-07-10,0.29886332
2009-07-11,0.29886332
2009-07-12,0.29886332
2009-07-13,0.29869193
2009-07-14,0.2993356
2009-07-15,0.29947904
2009-07-16,0.2980258
2009-07-17,0.2982731
2009-07-18,0.2982731
2009-07-19,0.2982731
2009-07-20,0.29760954
2009-07-21,0.29528394
2009-07-22,0.29027957
2009-07-23,0.2860705
2009-07-24,0.28637168
2009-07-25,0.2864295
2009-07-26,0.2864028
2009-07-27,0.28553873
2009-07-28,0.2860103
2009-07-29,0.28747338
2009-07-30,0.29571834
2009-07-31,0.29671666
2009-08-01,0.29671666
2009-08-02,0.29671666
2009-08-03,0.301303
2009-08-04,0.30120587
2009-08-05,0.30511257
2009-08-06,0.30598295
2009-08-07,0.30324465
2009-08-08,0.30329376
2009-08-09,0.30329376
2009-08-10,0.30354747
2009-08-11,0.30147028
2009-08-12,0.29201993
2009-08-13,0.2911887
2009-08-14,0.29122272
2009-08-15,0.29122573
2009-08-16,0.29122573
2009-08-17,0.29082334
2009-08-18,0.29003716
2009-08-19,0.2890494
2009-08-20,0.28896782
2009-08-21,0.28897902
2009-08-22,0.28897902
2009-08-23,0.28897902
2009-08-24,0.2889915
2009-08-25,0.2891242
2009-08-26,0.2891514
2009-08-27,0.2889654
2009-08-28,0.28892547
2009-08-29,0.28892547
2009-08-30,0.28892547
2009-08-31,0.28880528
2009-09-01,0.29057646
2009-09-02,0.29056066
2009-09-03,0.29037088
2009-09-04,0.29031685
2009-09-05,0.29031685
2009-09-06,0.29031685
2009-09-07,0.29031685
2009-09-08,0.2902948
2009-09-09,0.2902699
2009-09-10,0.29023588
2009-09-11,0.29022714
2009-09-12,0.29022714
2009-09-13,0.29022714
2009-09-14,0.29018894
2009-09-15,0.29039258
2009-09-16,0.29143313
2009-09-17,0.29131204
2009-09-18,0.29131204
2009-09-19,0.29131204
2009-09-20,0.29131204
2009-09-21,0.2913034
2009-09-22,0.29009315
2009-09-23,0.28993192
2009-09-24,0.29011053
2009-09-25,0.29010576
2009-09-26,0.29010576
2009-09-27,0.29010576
2009-09-28,0.29010817
2009-09-29,0.2900129
2009-09-30,0.29002643
2009-10-01,0.29012504
2009-10-02,0.29012665
2009-10-03,0.29012665
2009-10-04,0.29012665
2009-10-05,0.29014668
2009-10-06,0.29006228
2009-10-07,0.29009342
2009-10-08,0.29019767
2009-10-09,0.28956535
2009-10-10,0.28963763
2009-10-11,0.28963763
2009-10-12,0.28963572
2009-10-13,0.28953028
2009-10-14,0.28919396
2009-10-15,0.28901213
2009-10-16,0.28141233
2009-10-17,0.28141233
2009-10-18,0.28141233
2009-10-19,0.28008634
2009-10-20,0.2780039
2009-10-21,0.27893347
2009-10-22,0.2742631
2009-10-23,0.27285638
2009-10-24,0.27285638
2009-10-25,0.27285638
2009-10-26,0.27254522
2009-10-27,0.27100652
2009-10-28,0.27067384
2009-10-29,0.27555028
2009-10-30,0.27195376
2009-10-31,0.27191633
2009-11-01,0.27190158
2009-11-02,0.2738212
2009-11-03,0.2725887
2009-11-04,0.27463427
2009-11-05,0.27392867
2009-11-06,0.2745285
2009-11-07,0.27458042
2009-11-08,0.27458042
2009-11-09,0.273536
2009-11-10,0.271973
2009-11-11,0.27203512
2009-11-12,0.27254963
2009-11-13,0.27462682
2009-11-14,0.27462745
2009-11-15,0.27462816
2009-11-16,0.27508092
2009-11-17,0.27573508
2009-11-18,0.27570698
2009-11-19,0.2757824
2009-11-20,0.2757631
2009-11-21,0.2757631
2009-11-22,0.2757631
2009-11-23,0.2746566
2009-11-24,0.27395642
2009-11-25,0.27398548
2009-11-26,0.27398548
2009-11-27,0.27401692
2009-11-28,0.27401692
2009-11-29,0.27401692
2009-11-30,0.27401805
2009-12-01,0.27378798
2009-12-02,0.27373424
2009-12-03,0.27355468
2009-12-04,0.27355167
2009-12-05,0.27355167
2009-12-06,0.27355167
2009-12-07,0.27358836
2009-12-08,0.27314588
2009-12-09,0.27327496
2009-12-10,0.27299887
2009-12-11,0.27300155
2009-12-12,0.27300155
2009-12-13,0.27300155
2009-12-14,0.2730007
2009-12-15,0.27290863
2009-12-16,0.2728909
2009-12-17,0.272082
2009-12-18,0.2732044
2009-12-19,0.2732044
2009-12-20,0.2732044
2009-12-21,0.2730977
2009-12-22,0.27296397
2009-12-23,0.27294615
2009-12-24,0.2729467
2009-12-25,0.2729467
2009-12-26,0.2729467
2009-12-27,0.2729467
2009-12-28,0.2728931
2009-12-29,0.2728931
2009-12-30,0.2728931
2009-12-31,0.27289343
2010-01-01,0.27289343
2010-01-02,0.27289343
2010-01-03,0.27289343
2010-01-04,0.27289537
2010-01-05,0.27288783
2010-01-06,0.2729227
2010-01-07,0.27276328
2010-01-08,0.27274755
2010-01-09,0.27274755
2010-01-10,0.27274403
2010-01-11,0.27271864
2010-01-12,0.27331632
2010-01-13,0.27333662
2010-01-14,0.27282792
2010-01-15,0.27278748
2010-01-16,0.27278748
2010-01-17,0.27278748
2010-01-18,0.2729803
2010-01-19,0.270909
2010-01-20,0.26891902
2010-01-21,0.26680303
2010-01-22,0.26660547
2010-01-23,0.26660547
2010-01-24,0.26660547
2010-01-25,0.26617718
2010-01-26,0.26715744
2010-01-27,0.2662866
2010-01-28,0.2608974
2010-01-29,0.2625781
2010-01-30,0.2625782
2010-01-31,0.2625782
2010-02-01,0.2614569
2010-02-02,0.26350984
2010-02-03,0.26336002
2010-02-04,0.26290926
2010-02-05,0.26294747
2010-02-06,0.26294747
2010-02-07,0.26294747
2010-02-08,0.26278874
2010-02-09,0.2627018
2010-02-10,0.26247132
2010-02-11,0.26321235
2010-02-12,0.26339933
2010-02-13,0.2634394
2010-02-14,0.2634394
2010-02-15,0.26380795
2010-02-16,0.26147032
2010-02-17,0.26171398
2010-02-18,0.25650722
2010-02-19,0.2569144
2010-02-20,0.2569144
2010-02-21,0.25691727
2010-02-22,0.25201654
2010-02-23,0.25104403
2010-02-24,0.25194132
2010-02-25,0.25237525
2010-02-26,0.25169203
2010-02-27,0.2518859
2010-02-28,0.25518644
2010-03-01,0.25491008
2010-03-02,0.2548007
2010-03-03,0.25432408
2010-03-04,0.25430638
2010-03-05,0.25434247
2010-03-06,0.25435147
2010-03-07,0.25435147
2010-03-08,0.2551782
2010-03-09,0.25520116
2010-03-10,0.2551596
2010-03-11,0.25504276
2010-03-12,0.25508407
2010-03-13,0.25508407
2010-03-14,0.25508407
2010-03-15,0.2551442
2010-03-16,0.25510105
2010-03-17,0.25502777
2010-03-18,0.25496364
2010-03-19,0.25490034
2010-03-20,0.25490063
2010-03-21,0.25490063
2010-03-22,0.2547745
2010-03-23,0.25450364
2010-03-24,0.25478637
2010-03-25,0.25433442
2010-03-26,0.25429443
2010-03-27,0.25429443
2010-03-28,0.25429443
2010-03-29,0.25442654
2010-03-30,0.25441083
2010-03-31,0.25410643
2010-04-01,0.2542084
2010-04-02,0.25420862
2010-04-03,0.25420862
2010-04-04,0.25420862
2010-04-05,0.25419742
2010-04-06,0.25419343
2010-04-07,0.2537713
2010-04-08,0.2538074
2010-04-09,0.25377977
2010-04-10,0.25377977
2010-04-11,0.25377977
2010-04-12,0.25377932
2010-04-13,0.25340298
2010-04-14,0.25341547
2010-04-15,0.25445414
2010-04-16,0.25444463
2010-04-17,0.25444463
2010-04-18,0.25444463
2010-04-19,0.25670364
2010-04-20,0.25537208
2010-04-21,0.25827286
2010-04-22,0.2621369
2010-04-23,0.26252928
2010-04-24,0.26252928
2010-04-25,0.26252928
2010-04-26,0.262157
2010-04-27,0.2588692
2010-04-28,0.25574017
2010-04-29,0.25672522
2010-04-30,0.26035374
2010-05-01,0.25629276
2010-05-02,0.25629276
2010-05-03,0.2562676
2010-05-04,0.25703382
2010-05-05,0.25622553
2010-05-06,0.25513545
2010-05-07,0.26466128
2010-05-08,0.26467088
2010-05-09,0.26467088
2010-05-10,0.26451957
2010-05-11,0.2673156
2010-05-12,0.2673723
2010-05-13,0.2598128
2010-05-14,0.25996435
2010-05-15,0.25996435
2010-05-16,0.25996435
2010-05-17,0.26011965
2010-05-18,0.26232094
2010-05-19,0.26228955
2010-05-20,0.2627922
2010-05-21,0.26280317
2010-05-22,0.26280317
2010-05-23,0.26280317
2010-05-24,0.2629178
2010-05-25,0.26269868
2010-05-26,0.2626125
2010-05-27,0.26329663
2010-05-28,0.26329166
2010-05-29,0.26329166
2010-05-30,0.26329166
2010-05-31,0.26329166
2010-06-01,0.26324415
2010-06-02,0.26318997
2010-06-03,0.26315087
2010-06-04,0.2631514
2010-06-05,0.2631514
2010-06-06,0.2631514
2010-06-07,0.26314536
2010-06-08,0.26155367
2010-06-09,0.26142693
2010-06-10,0.26122656
2010-06-11,0.2612576
2010-06-12,0.2612576
2010-06-13,0.2612576
2010-06-14,0.26128194
2010-06-15,0.2619459
2010-06-16,0.26165175
2010-06-17,0.2615578
2010-06-18,0.2615578
2010-06-19,0.2615578
2010-06-20,0.2615578
2010-06-21,0.2615497
2010-06-22,0.26197597
2010-06-23,0.26205382
2010-06-24,0.2611488
2010-06-25,0.26115525
2010-06-26,0.26115525
2010-06-27,0.26115525
2010-06-28,0.26053324
2010-06-29,0.2606498
2010-06-30,0.2610183
2010-07-01,0.26099202
2010-07-02,0.26099202
2010-07-03,0.26099202
2010-07-04,0.26099202
2010-07-05,0.26099202
2010-07-06,0.26099202
2010-07-07,0.26101166
2010-07-08,0.26101673
2010-07-09,0.2609846
2010-07-10,0.2609846
2010-07-11,0.2609846
2010-07-12,0.26076454
2010-07-13,0.26100838
2010-07-14,0.26049158
2010-07-15,0.26037386
2010-07-16,0.25929242
2010-07-17,0.25929242
2010-07-18,0.25929242
2010-07-19,0.25837487
2010-07-20,0.25938526
2010-07-21,0.25840226
2010-07-22,0.2541968
2010-07-23,0.25283116
2010-07-24,0.25283116
2010-07-25,0.25283116
2010-07-26,0.25262928
2010-07-27,0.25148192
2010-07-28,0.24632563
2010-07-29,0.24643525
2010-07-30,0.24628907
2010-07-31,0.24628907
2010-08-01,0.24628907
2010-08-02,0.24649961
2010-08-03,0.24822907
2010-08-04,0.25021473
2010-08-05,0.25072423
2010-08-06,0.25286326
2010-08-07,0.2528636
2010-08-08,0.2528636
2010-08-09,0.24397111
2010-08-10,0.24129683
2010-08-11,0.2413788
2010-08-12,0.24129194
2010-08-13,0.24135286
2010-08-14,0.24135585
2010-08-15,0.24135585
2010-08-16,0.24094091
2010-08-17,0.24040557
2010-08-18,0.24065822
2010-08-19,0.24101189
2010-08-20,0.24106775
2010-08-21,0.24106775
2010-08-22,0.24106775
2010-08-23,0.24104615
2010-08-24,0.24120879
2010-08-25,0.24126258
2010-08-26,0.2413165
2010-08-27,0.24149005
2010-08-28,0.24149005
2010-08-29,0.24149005
2010-08-30,0.24149385
2010-08-31,0.24169572
2010-09-01,0.24168207
2010-09-02,0.24172476
2010-09-03,0.2417762
2010-09-04,0.2417762
2010-09-05,0.2417762
2010-09-06,0.2417762
2010-09-07,0.24176584
2010-09-08,0.24165004
2010-09-09,0.24161457
2010-09-10,0.24163792
2010-09-11,0.24163792
2010-09-12,0.24163792
2010-09-13,0.24161969
2010-09-14,0.24163234
2010-09-15,0.24163163
2010-09-16,0.2425618
2010-09-17,0.24256597
2010-09-18,0.24256597
2010-09-19,0.24256597
2010-09-20,0.24257587
2010-09-21,0.24148114
2010-09-22,0.24127899
2010-09-23,0.24124582
2010-09-24,0.24124572
2010-09-25,0.24124572
2010-09-26,0.24124572
2010-09-27,0.24123244
2010-09-28,0.24119273
2010-09-29,0.2412679
2010-09-30,0.24022184
2010-10-01,0.24022184
2010-10-02,0.24022184
2010-10-03,0.24022184
2010-10-04,0.24025205
2010-10-05,0.24021633
2010-10-06,0.24047399
2010-10-07,0.24091098
2010-10-08,0.2409045
2010-10-09,0.2409045
2010-10-10,0.2409045
2010-10-11,0.2409035
2010-10-12,0.24106303
2010-10-13,0.24117805
2010-10-14,0.24090655
2010-10-15,0.24012017
2010-10-16,0.24012017
2010-10-17,0.24012017
2010-10-18,0.23880641
2010-10-19,0.23862268
2010-10-20,0.23977125
2010-10-21,0.23120804
2010-10-22,0.2303617
2010-10-23,0.2303617
2010-10-24,0.2303617
2010-10-25,0.2301898
2010-10-26,0.23132376
2010-10-27,0.23117587
2010-10-28,0.23207931
2010-10-29,0.23452467
2010-10-30,0.23452431
2010-10-31,0.23451903
2010-11-01,0.23416302
2010-11-02,0.23071112
2010-11-03,0.23005539
2010-11-04,0.2289646
2010-11-05,0.22794785
2010-11-06,0.22820126
2010-11-07,0.22820126
2010-11-08,0.22812358
2010-11-09,0.22790806
2010-11-10,0.22800708
2010-11-11,0.22858374
2010-11-12,0.22850056
2010-11-13,0.22849943
2010-11-14,0.22849943
2010-11-15,0.22895569
2010-11-16,0.2292081
2010-11-17,0.22928017
2010-11-18,0.22870949
2010-11-19,0.22871698
2010-11-20,0.22871698
2010-11-21,0.22871698
2010-11-22,0.22799404
2010-11-23,0.22810337
2010-11-24,0.22829977
2010-11-25,0.22829977
2010-11-26,0.22829977
2010-11-27,0.22829977
2010-11-28,0.22829977
2010-11-29,0.22832124
2010-11-30,0.22831206
2010-12-01,0.22823183
2010-12-02,0.22737618
2010-12-03,0.22766364
2010-12-04,0.22766364
2010-12-05,0.22766364
2010-12-06,0.22767872
2010-12-07,0.22778542
2010-12-08,0.22749016
2010-12-09,0.22745773
2010-12-10,0.22745712
2010-12-11,0.22745712
2010-12-12,0.22745712
2010-12-13,0.22746512
2010-12-14,0.22725378
2010-12-15,0.22723433
2010-12-16,0.22769131
2010-12-17,0.2276882
2010-12-18,0.2276882
2010-12-19,0.2276882
2010-12-20,0.22764598
2010-12-21,0.22860684
2010-12-22,0.22883408
2010-12-23,0.22884798
2010-12-24,0.22886285
2010-12-25,0.22886285
2010-12-26,0.22886285
2010-12-27,0.22883081
2010-12-28,0.2288306
2010-12-29,0.22883368
2010-12-30,0.22883411
2010-12-31,0.22883414
2011-01-01,0.22883414
2011-01-02,0.22883414
2011-01-03,0.22883515
2011-01-04,0.22820798
2011-01-05,0.2282023
2011-01-06,0.22817749
2011-01-07,0.22821729
2011-01-08,0.22821729
2011-01-09,0.22821729
2011-01-10,0.22788675
2011-01-11,0.22787614
2011-01-12,0.22787943
2011-01-13,0.22771716
2011-01-14,0.22772256
2011-01-15,0.22772256
2011-01-16,0.22772256
2011-01-17,0.22772256
2011-01-18,0.22503857
2011-01-19,0.22497915
2011-01-20,0.22614215
2011-01-21,0.2269737
2011-01-22,0.2269737
2011-01-23,0.22702077
2011-01-24,0.22747216
2011-01-25,0.22831951
2011-01-26,0.22984564
2011-01-27,0.22670385
2011-01-28,0.2275945
2011-01-29,0.2275961
2011-01-30,0.22759631
2011-01-31,0.2264828
2011-02-01,0.2232395
2011-02-02,0.2252691
2011-02-03,0.2214315
2011-02-04,0.22007395
2011-02-05,0.22007395
2011-02-06,0.22007395
2011-02-07,0.22045672
2011-02-08,0.22024558
2011-02-09,0.21740896
2011-02-10,0.21882448
2011-02-11,0.21899432
2011-02-12,0.2189866
2011-02-13,0.2189866
2011-02-14,0.21902862
2011-02-15,0.21879645
2011-02-16,0.21850902
2011-02-17,0.2182818
2011-02-18,0.21856469
2011-02-19,0.21856469
2011-02-20,0.21856469
2011-02-21,0.21856596
2011-02-22,0.21731803
2011-02-23,0.21814147
2011-02-24,0.21750197
2011-02-25,0.21789454
2011-02-26,0.21683629
2011-02-27,0.21683629
2011-02-28,0.21600986
2011-03-01,0.21576416
2011-03-02,0.21541391
2011-03-03,0.21528488
2011-03-04,0.21526714
2011-03-05,0.2152693
2011-03-06,0.2152693
2011-03-07,0.2152789
2011-03-08,0.21527317
2011-03-09,0.21521385
2011-03-10,0.21511991
2011-03-11,0.2151201
2011-03-12,0.2151201
2011-03-13,0.2151201
2011-03-14,0.21510439
2011-03-15,0.21481842
2011-03-16,0.21482153
2011-03-17,0.21478231
2011-03-18,0.21478195
2011-03-19,0.21478195
2011-03-20,0.21478195
2011-03-21,0.21471375
2011-03-22,0.21466775
2011-03-23,0.21496889
2011-03-24,0.21323407
2011-03-25,0.21323013
2011-03-26,0.21323013
2011-03-27,0.21323013
2011-03-28,0.21330704
2011-03-29,0.21337785
2011-03-30,0.21356948
2011-03-31,0.21351883
2011-04-01,0.21353464
2011-04-02,0.21353464
2011-04-03,0.21353464
2011-04-04,0.21353413
2011-04-05,0.21353342
2011-04-06,0.21302916
2011-04-07,0.21292983
2011-04-08,0.21294595
2011-04-09,0.21294595
2011-04-10,0.21294595
2011-04-11,0.21315522
2011-04-12,0.21318945
2011-04-13,0.21319847
2011-04-14,0.21367994
2011-04-15,0.21406199
2011-04-16,0.21406199
2011-04-17,0.21406141
2011-04-18,0.21441805
2011-04-19,0.21511087
2011-04-20,0.22167027
2011-04-21,0.22406898
2011-04-22,0.2240695
2011-04-23,0.2240695
2011-04-24,0.22406551
2011-04-25,0.22420833
2011-04-26,0.2263005
2011-04-27,0.22943076
2011-04-28,0.2343211
2011-04-29,0.23362136
2011-04-30,0.2360508
2011-05-01,0.23604465
2011-05-02,0.24123858
2011-05-03,0.2421307
2011-05-04,0.24086757
2011-05-05,0.23745029
2011-05-06,0.23827708
2011-05-07,0.23827708
2011-05-08,0.23827708
2011-05-09,0.2374592
2011-05-10,0.24134333
2011-05-11,0.24343556
2011-05-12,0.24407834
2011-05-13,0.24406807
2011-05-14,0.24406914
2011-05-15,0.24406914
2011-05-16,0.24346521
2011-05-17,0.24591886
2011-05-18,0.24584407
2011-05-19,0.24560694
2011-05-20,0.24558756
2011-05-21,0.24558756
2011-05-22,0.24558756
2011-05-23,0.24570577
2011-05-24,0.24543142
2011-05-25,0.24608746
2011-05-26,0.24642728
2011-05-27,0.24642418
2011-05-28,0.24642418
2011-05-29,0.24642418
2011-05-30,0.24642418
2011-05-31,0.24641734
2011-06-01,0.24734157
2011-06-02,0.24726231
2011-06-03,0.2472643
2011-06-04,0.2472643
2011-06-05,0.2472643
2011-06-06,0.24725825
2011-06-07,0.2472313
2011-06-08,0.24792735
2011-06-09,0.24794114
2011-06-10,0.24793264
2011-06-11,0.24793264
2011-06-12,0.24793264
2011-06-13,0.24793607
2011-06-14,0.24841183
2011-06-15,0.24840434
2011-06-16,0.24861117
2011-06-17,0.24861117
2011-06-18,0.24861117
2011-06-19,0.24861117
2011-06-20,0.24860968
2011-06-21,0.24903727
2011-06-22,0.24878994
2011-06-23,0.24906535
2011-06-24,0.24906573
2011-06-25,0.24906573
2011-06-26,0.24906573
2011-06-27,0.248991
2011-06-28,0.24898407
2011-06-29,0.2491486
2011-06-30,0.24940151
2011-07-01,0.24940151
2011-07-02,0.24940151
2011-07-03,0.24940151
2011-07-04,0.24940151
2011-07-05,0.24940151
2011-07-06,0.24939874
2011-07-07,0.24931411
2011-07-08,0.24931411
2011-07-09,0.24931411
2011-07-10,0.24931411
2011-07-11,0.24933538
2011-07-12,0.24972421
2011-07-13,0.24964261
2011-07-14,0.24896757
2011-07-15,0.2484118
2011-07-16,0.2484118
2011-07-17,0.2484118
2011-07-18,0.24811144
2011-07-19,0.24634075
2011-07-20,0.24628258
2011-07-21,0.24675573
2011-07-22,0.24642392
2011-07-23,0.24642392
2011-07-24,0.24642392
2011-07-25,0.24570967
2011-07-26,0.24582404
2011-07-27,0.24390379
2011-07-28,0.2454135
2011-07-29,0.24894765
2011-07-30,0.24895164
2011-07-31,0.24895164
2011-08-01,0.24921273
2011-08-02,0.24013068
2011-08-03,0.24040858
2011-08-04,0.23988038
2011-08-05,0.23989318
2011-08-06,0.23990673
2011-08-07,0.23990673
2011-08-08,0.23712537
2011-08-09,0.2341956
2011-08-10,0.23475063
2011-08-11,0.23409128
2011-08-12,0.23411308
2011-08-13,0.23411308
2011-08-14,0.23411308
2011-08-15,0.23370585
2011-08-16,0.23317999
2011-08-17,0.23345034
2011-08-18,0.23422153
2011-08-19,0.23423597
2011-08-20,0.23423597
2011-08-21,0.23423597
2011-08-22,0.23422086
2011-08-23,0.23421228
2011-08-24,0.23429677
2011-08-25,0.23435707
2011-08-26,0.23436785
2011-08-27,0.23436785
2011-08-28,0.23436785
2011-08-29,0.23437151
2011-08-30,0.23454317
2011-08-31,0.23459631
2011-09-01,0.23464586
2011-09-02,0.2347043
2011-09-03,0.2347043
